anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028100, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028501, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028503, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028001, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028505, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,d0ccd5ae16239d644d48e6252608813ef642df9a7b0301945be92f551fd4579b,5,2837632176,028504, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028502, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028100, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028501, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028503, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,668c6e7f60122271f6680a33b204c015f9c79311091929ac2e525f92e3c0c185,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,655392c714b2aadd003e8f95a85441f99f7675e53c8829e1466c1def32028ae1,5,2837632176,028504, ,1,146988239, , , ,N,N
2022,19/10/2023 16:11:33,02,655392c714b2aadd003e8f95a85441f99f7675e53c8829e1466c1def32028ae1,5,2837632176,028100, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,655392c714b2aadd003e8f95a85441f99f7675e53c8829e1466c1def32028ae1,5,2837632176,028503, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,655392c714b2aadd003e8f95a85441f99f7675e53c8829e1466c1def32028ae1,5,2837632176,028001, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,9c85ca0843d8bb810ef1698c8688907e8123de0fa117dc41ff6bdfec6e825614,5,2837632176,028504, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,9c85ca0843d8bb810ef1698c8688907e8123de0fa117dc41ff6bdfec6e825614,5,2837632176,028501, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,9c85ca0843d8bb810ef1698c8688907e8123de0fa117dc41ff6bdfec6e825614,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,9c85ca0843d8bb810ef1698c8688907e8123de0fa117dc41ff6bdfec6e825614,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028502, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028100, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028501, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028001, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028505, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,f735cf1c43c8d9b884b376707257e5020edb0f1a22a30086e69797e77db6ca44,5,2837632176,028504, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028502, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028100, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028501, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028503, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,dd08ee036e8261d71b04251f24125a3882c7aa31dbdca072599e70fb8af9b165,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028502, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028501, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028503, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028505, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,c4521ae3d58522fdb1e61310b8296edeb01ba2f5563917ddc4e4f61acfd8f138,5,2837632176,028504, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028502, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028100, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028501, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028503, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028505, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,95ea3b974daefc0424b1d1841f948e76ee8830bfb741de7a4c32d374b0855762,5,2837632176,028504, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028502, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028100, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028501, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028503, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028001, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028505, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,ec0ec12bd3e17aec71bc718c9c1405acd7181a6b48e728ccacd9ea174230ffd9,5,2837632176,028504, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028502, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028100, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028501, ,1,146988239, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028503, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028505, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,61fc48f335f9e9c0eb3b9e97c4ba1b3d1d43759126178aae84b7e4a02880f97e,5,2837632176,028504, ,1,146988239, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028502, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028100, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028501, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028505, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,67a7e499ac42375c6c25ed7467921c826f088a7315867eb0961808ca72871717,5,2837632176,028504, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028502, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028100, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028501, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028503, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028001, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028505, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,bb7242f7991a4635f4b4c1a79c9d50f884486af0b6cdfb011134d7c09dac8f7f,5,2837632176,028504, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028502, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028501, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028001, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028505, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,dfcb5cdefe3dde0c59d6338a3a1e67c5bb88998a08e39aa6db04e5c406d65c76,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,2ff1d07056070ccb014c2042500227aba87900f849d4a73d5a8063968ec78db1,5,2837632176,028504, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,2ff1d07056070ccb014c2042500227aba87900f849d4a73d5a8063968ec78db1,5,2837632176,028100, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,2ff1d07056070ccb014c2042500227aba87900f849d4a73d5a8063968ec78db1,5,2837632176,028001, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,2ff1d07056070ccb014c2042500227aba87900f849d4a73d5a8063968ec78db1,5,2837632176,028505, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,f6c8435491d9397653eba274971414fc3b3a8d6b119fc95f4fe5e44ed24151fe,5,2837632176,028502, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,f6c8435491d9397653eba274971414fc3b3a8d6b119fc95f4fe5e44ed24151fe,5,2837632176,028503, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,02,f6c8435491d9397653eba274971414fc3b3a8d6b119fc95f4fe5e44ed24151fe,5,2837632176,028505, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028502, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028100, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028501, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,a994e3afc700b4e9b53fcc1e40392de820775b9e862059c5be55882e9797e7a9,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,e3bfb1c8ba0ede80710190469194acecd5420f786c67a4bcca3c9f3a519c1a01,5,2837632176,028505, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,e3bfb1c8ba0ede80710190469194acecd5420f786c67a4bcca3c9f3a519c1a01,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,e3bfb1c8ba0ede80710190469194acecd5420f786c67a4bcca3c9f3a519c1a01,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028502, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028100, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028501, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028001, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,2348b330a7c35d8881d87fb9e1de5ebbf59b938cff53e2dcecf2c26a177f2c07,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028502, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028100, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028501, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028503, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,0ca2e3d5b9014ee207eab1fadc733a5fb94b05bfaeb66a4e08848670200f6810,5,2837632176,028504, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,403b11b477b659ec7ce43f23091b0d4bee0b33416aea269ac6d96adf8e10f953,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,403b11b477b659ec7ce43f23091b0d4bee0b33416aea269ac6d96adf8e10f953,5,2837632176,028501, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028502, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028100, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028501, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028503, ,8,146988244,Julia se nota tu esfuerzo. Enhorabuena., , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028001, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,a2a69c582fc06cc170ec685bb495033c155b1fbf262c27f6f59125473eed2a87,5,2837632176,028504, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028502, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028100, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028501, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028503, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028001, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028505, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,b9ee11ee01a80fda57a838a81921a7e9e3c0714397cacca56f457b8f30209a70,5,2837632176,028504, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028502, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028100, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028501, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028503, ,5,146988215, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028001, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028505, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,02,01d8c8f6c4d30c6c198f434dab761b3c5800667bd47a9657c8f12cfc0fe7af47,5,2837632176,028504, ,0,146988218, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028502, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028501, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028001, ,6,146988243, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028505, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c7a90044324b30bfb0199df8f1cd6f198b12702b8f34697394893244e2fcb6f,5,2837632176,028504, ,10,146988216, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028502, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028501, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028503, ,7,360492991, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028001, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028505, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,c9bb71c028d27105834e323de6f60a66dc390f13c0f3ec547731c556ace4a3df,5,2837632176,028504, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028502, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028100, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028501, ,2,146988240, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028503, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028001, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028505, ,3,146988241, , , ,N,N
2022,19/10/2023 16:11:33,02,8ca1031de3c30a525ff1bf575c16239ba4959cbe5f324ebb1e2b881fd87a19f2,5,2837632176,028504, ,4,146988242, , , ,N,N
2022,19/10/2023 16:11:33,02,4c2117ada8b115df48e4e7ad83d549d45a9fe976c05a19bdd85b22d5e1bd77fe,5,2837632176,028502, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,4c2117ada8b115df48e4e7ad83d549d45a9fe976c05a19bdd85b22d5e1bd77fe,5,2837632176,028100, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c2117ada8b115df48e4e7ad83d549d45a9fe976c05a19bdd85b22d5e1bd77fe,5,2837632176,028501, ,8,146988244, , , ,N,N
2022,19/10/2023 16:11:33,02,4c2117ada8b115df48e4e7ad83d549d45a9fe976c05a19bdd85b22d5e1bd77fe,5,2837632176,028503, ,9,146988217, , , ,N,N
2022,19/10/2023 16:11:33,02,4c2117ada8b115df48e4e7ad83d549d45a9fe976c05a19bdd85b22d5e1bd77fe,5,2837632176,028001, ,9,146988217, , , ,N,N
